['666721', '80665555.com', '-2']
['963365', 'qzoner.com', '-2']
['963394', 'phosfor.co', '-2']
['963435', 'volandoenglobo.com', '-2']
['963443', 'agroparts.com', '-2']
['963507', 'tcgic.com', '-2']
['963513', 'speedbanking.in', '-2']
['963612', 'ndky.edu.cn', '-2']
['963679', 'enahec.org', '-2']
['963687', 'webcomics.fr', '-2']
['963879', 'hermesbirkinprice.co', '-2']
['963916', 'indonetdigital.co.id', '-2']
['963917', 'womanketo.com', '-2']
['963963', 'amazonmytv-activate.com', '-2']
['963968', 'sorgun2noluasm.com', '-2']
['964035', 'filaty.com', '-2']
['964062', 'ijamat.com', '-2']
['964157', 'gxds.gov.cn', '-2']
['964186', 'zjjyiyuan.com', '-2']
['964221', 'timepill.net', '-2']
['964291', 'dionysusunemployed.net', '-2']
['964343', 'ividyaacademy.com', '-2']
['964368', 'trazodonenorxcost.com', '-2']
['964369', 'boyetautocare.com', '-2']
['964617', 'sii-ic.com', '-2']
['964663', 'fq3dd.com', '-2']
['964786', 'loette.com', '-2']
['964819', 'love2read.org.au', '-2']
['964878', 'thefashionfuse.com', '-2']
['964987', '0992553.ru', '-2']
['965045', 'churchofthecustomer.com', '-2']
['965094', 'jainteriorescamboriu.com.br', '-2']
['965113', 'themarutv.top', '-2']
['965196', 'psicoeducando.cl', '-2']
['965211', 'atakadaodascapas.com.br', '-2']
['965235', 'sanatogapost.com', '-2']
['965304', 'kenya-information-guide.com', '-2']
['965400', 'rs-485.org', '-2']
['965412', 'baicuangyule.com', '-2']
['965414', 'qvbuy.com', '-2']
['965454', 'msnbrand.com', '-2']
['965460', 'betterbait.net', '-2']
['965468', '7oz0ry9bj8.top', '-2']
['965471', 'dfiia.com', '-2']
['965539', 'knaapo.ru', '-2']
['965562', 'fyjzjn.com', '-2']
['965678', 'cloudcracker.com', '-2']
['965697', 'machinima.org', '-2']
['965764', 'cheapwholesalecollegejerseys.com', '-2']
['965896', 'mpcclub.com', '-2']
['965970', 'informedmarketing3.co.uk', '-2']
['965977', 'lovethatpet.com', '-2']
['965997', 'chwjdg.com', '-2']
['966052', 'luatntv.com.vn', '-2']
['966062', 'watchas.de', '-2']
['966084', 'bollyone.top', '-2']
['966163', 'cqbngljs.com', '-2']
['966207', 'hokensoudan-ch.jp', '-2']
['966328', 'shidefc.com', '-2']
['966341', 'fastkurir.com', '-2']
['966401', 'jowood.de', '-2']
['966419', 'fredskitchen.info', '-2']
['966509', 'womaninsight.jp', '-2']
['966603', 'madridinformacion.es', '-2']
['966632', 'htgh.ir', '-2']
['966683', 'mercuretax.com', '-2']
['966810', 'russ-tractor.ru', '-2']
['967021', 'hxfx.com', '-2']
['967068', '34des.com', '-2']
['967407', 'webcontroldirectory.com', '-2']
['967447', 'portalcv.com', '-2']
['967479', 'entourageedge.com', '-2']
['967516', 'thropossion.xyz', '-2']
['967543', 'gamestreaming.website', '-2']
['967581', 'dreddthemovie.com', '-2']
['967677', 'roxorgamers.com', '-2']
['967690', 'dlyakota.ru', '-2']
['967705', 'motoryamahajogja.com', '-2']
['967871', 'jsshuntian.cn', '-2']
['967873', 'centerboardus.com', '-2']
['967992', 'hazeyin.club', '-2']
['968115', 'cjkju.com', '-2']
['968134', 'cepmobil.net', '-2']
['968274', 'trong999.com', '-2']
['968297', 'yashasiin.ir', '-2']
['968359', 'rofl.name', '-2']
['968412', 'merbivore.com', '-2']
['968438', 'qrttraffic.com', '-2']
['968458', 'wxrsddq.com', '-2']
['968572', 'sio.org.cn', '-2']
['968588', 'chinaeastern-air.co.jp', '-2']
['968657', 'opd-app.com', '-2']
['968702', 'xn--c1anmj.xn--p1ai', '-2']
['968750', 'avm.com', '-2']
['968924', 'iowasolarinstallation.com', '-2']
['968938', 'quitsmoking.com', '-2']
['969095', 'essentialaquatech.com', '-2']
['969103', 'djbh.net', '-2']
['969155', 'channelarab.tv', '-2']
['969173', 'xvirtualfetishbb.com', '-2']
['969221', 'wuzheqing.pub', '-2']
['969245', 'succeptishough.xyz', '-2']
['969249', 'btshsxt.com', '-2']
['969454', 'ngo.org', '-2']
['969569', 'colchesterseoservices.co.uk', '-2']
['969649', 'besthookupplace.com', '-2']
['969797', 'series-online.co', '-2']
['969840', 'worlddating.world', '-2']
['969951', 'bibidu.com', '-2']
['969996', 'hbszhwc.com', '-2']
['970058', 'sunnywithachanceofsprinkles.com', '-2']
['970155', 'abfablife.com', '-2']
['970176', 'fahimtebnovin.ir', '-2']
['970194', 'rastak.ir', '-2']
['970320', 'realiran.org', '-2']
['970413', 'caonhanhhon.com', '-2']
['970418', 'snstd.gov.cn', '-2']
['970419', '52anji.com', '-2']
['970450', 'grandinmedia.ca', '-2']
['970517', 'amarlekhoni.com', '-2']
['970530', 'taiyitouzi.com', '-2']
['970565', 'sejalaluce.com', '-2']
['970568', 'booki.cc', '-2']
['970588', 'ww.gov.cn', '-2']
['970630', 'shanxiranqi.com', '-2']
['970683', 'qsw.cn', '-2']
['970896', 'adidasoutletonlinestore.com', '-2']
['970898', 'cureffi.org', '-2']
['970911', 'livecorcoran.com', '-2']
['970970', 'nanjcoin.com', '-2']
['971076', 'cmonsononline.com', '-2']
['971104', 'terramusique.com', '-2']
['971171', 'mahalle.pw', '-2']
['971265', 'ymcaust.ac.in', '-2']
['971320', 'yourjob.com.cn', '-2']
['971359', 'legaltechshow.com', '-2']
['971538', 'srk.com.ua', '-2']
['971603', 'borneoemerald.com', '-2']
['971608', 'partidul-aps.ro', '-2']
['971622', 'gordonandthewhale.com', '-2']
['971645', 'ashoresystems.com', '-2']
['971691', 'thanosakademi.com', '-2']
['971733', 'nauticalelectric.com', '-2']
['971780', '3405926.com', '-2']
['971801', 'cialischeapestprices.com', '-2']
['971827', 'batiskanuf.ir', '-2']
['971837', 'kinogrut.net', '-2']
['971858', 'understandingduchamp.com', '-2']
['971866', 'fmacialisuhy.com', '-2']
['971971', 'edgeio.com', '-2']
['971993', 'ccrun.com', '-2']
['972083', 'learnedcollege.com', '-2']
['972133', 'neubis.org', '-2']
['972181', '92lottery.com', '-2']
['972217', 'zynnsei.com', '-2']
['972226', 'prostate-cancer.org', '-2']
['972286', 'emekli.gov.tr', '-2']
['972293', 'pubcrawler.com', '-2']
['972443', 'bedfordalumni.com', '-2']
['972453', '126g.com', '-2']
['972490', 'atosapoosh.com', '-2']
['972495', 'searchada.com', '-2']
['972591', 'idiama.ru', '-2']
['972636', 'prednisone.cc', '-2']
['972683', 'wooris.jp', '-2']
['972731', '1-xbahis14605.com', '-2']
['972752', 'chung-yo.com', '-2']
['972771', 'reclaimingprovincial.com', '-2']
['972783', 'sektorelyayin.com', '-2']
['972788', 'mpinj.org', '-2']
['972908', 'firstones.com', '-2']
['972944', 'segfie.se', '-2']
['973029', 'e0166nt.com', '-2']
['973127', 'website-designs.com', '-2']
['973128', 'allaboutsanjosedelcabo.com', '-2']
['973165', 'pxds.com', '-2']
['973285', 'tehran98.com', '-2']
['973431', 'gosling888.xyz', '-2']
['973453', '1999hs.com', '-2']
['973487', 'site-contractors.com', '-2']
['973596', 'escapenow.tv', '-2']
['973630', 'tandemjourney.org', '-2']
['973727', 'diyhangout.top', '-2']
['973884', 'youtubeinmp4.com', '-2']
['973898', 'artprintfile.com', '-2']
['973952', 'jszks.cn', '-2']
['973981', 'june.fr', '-2']
['974059', 'digiadzone.com', '-2']
['974079', 'waploft.site', '-2']
['974186', 'instiki.org', '-2']
['974271', 'kurbanbabaasm.gov.tr', '-2']
['974296', 'bzhsdl.com', '-2']
['974341', 'crackspider.net', '-2']
['974361', 'extremegamingandpipeshop.com', '-2']
['974460', 'dgsteam.ir', '-2']
['974531', 'mifamiliakokomo.com', '-2']
['974557', 'feraye.club', '-2']
['974751', 'bovieran1.dk', '-2']
['974866', 'tinhdau111.tk', '-2']
['974882', 'blog.pt', '-2']
['974930', 'krumeluren.se', '-2']
['974940', 'cqslwsg.com', '-2']
['974961', 'ceiberweiber.at', '-2']
['975073', 'fortinmapocho.com', '-2']
['975101', '80topic.cn', '-2']
['975184', 'homeedmag.com', '-2']
['975314', 'servername.com', '-2']
['975339', 'fabdust.com', '-2']
['975409', 'webink.com', '-2']
['975479', 'gxghsd.com', '-2']
['975506', 'doanhnhannguoihaiphong.net', '-2']
['975528', 'xuequekeji.com', '-2']
['975587', 'razom.org.ua', '-2']
['975626', 'ok.id', '-2']
['975647', 'ly.net', '-2']
['975668', 'nbpuleisi.com', '-2']
['975675', 'foot-print.ir', '-2']
['975814', 'jsjndt.com', '-2']
['975838', 'buytheminute.biz', '-2']
['975884', 'webmycar.com', '-2']
['975929', 'halyava.ru', '-2']
['975964', 'greglaswell.com', '-2']
['975970', 'satoribelleza.com', '-2']
['975982', 'selilut.site', '-2']
['976014', 'contralinea.info', '-2']
['976018', 'cheapmlbsportsjerseysonline.com', '-2']
['976025', 'scta.gov.sa', '-2']
['976045', 'some777.com', '-2']
['976153', 'cssicon.space', '-2']
['976184', 'lmall.my', '-2']
['976202', 'ensmo.club', '-2']
['976250', 'tlgrm.me', '-2']
['976295', 'cnrmz.cn', '-2']
['976367', 'lyjob.net', '-2']
['976535', 'jiemite.com', '-2']
['976556', 'portup.com', '-2']
['976588', 'pierykj.com', '-2']
['976652', 'ineta.org', '-2']
['976729', '10mega888.com', '-2']
['976744', 'stlouisunions.com', '-2']
['976751', 'ethnologue.org', '-2']
['976774', 'sberbank.ua', '-2']
['976796', 'hyperhistory.net', '-2']
['976822', 'ivaoconf.org', '-2']
['976849', 'bigenoughcompany.com', '-2']
['976880', 'hainan.biz', '-2']
['976922', 'cn3k5.com', '-2']
['976981', 'trekbuddy.net', '-2']
['977068', 'wx-dyt.com', '-2']
['977088', 'geburenfrei.com', '-2']
['977128', 'hakkarimerkez1noluasm.com', '-2']
['977247', 'genuinbootsale.us', '-2']
['977423', 'passeios-cavalo.com', '-2']
['977426', 'mokuge.com', '-2']
['977479', 'goodinfographics.com', '-2']
['977653', 'egebilrehberlik.com', '-2']
['977690', 'pizzeria-lavillaroma.com', '-2']
['977804', 'buzzwu.com', '-2']
['977848', 'slot918xo.com', '-2']
['977888', 'ujournal.org', '-2']
['977958', 'fendaiyh.com', '-2']
['978030', 'wordpress-ec.tk', '-2']
['978195', 'byehost10.com', '-2']
['978242', 'agrocultum.com', '-2']
['978342', 'emailhelpdesk.us', '-2']
['978381', 'myxxxblowjob.com', '-2']
['978530', 'wadmag.com', '-2']
['978534', 'vczx.com', '-2']
['978599', 'rosunbag.com', '-2']
['978658', '9ihp.cn', '-2']
['978676', 'comicrelated.com', '-2']
['978699', 'periodicobolivia.com.bo', '-2']
['978725', 'nexuz.biz', '-2']
['978842', '58cammp.com', '-2']
['978876', 'kurucesmeasm.com', '-2']
['979027', 'bjsjwl.com', '-2']
['979029', 'muygratis.com', '-2']
['979147', 'ds-casting.net', '-2']
['979213', 'positivafitness.com', '-2']
['979286', 'me0557.cn', '-2']
['979383', 'homecuringmart.su', '-2']
['979399', 'sutabu.com', '-2']
['979401', 'pollypic.co.uk', '-2']
['979490', 'jxshanbei.com', '-2']
['979511', 'pageeasy.com', '-2']
['979533', 'moviesubtitlesrt.com', '-2']
['979542', 'mizac.site', '-2']
['979569', 'beinsports.tv', '-2']
['979600', 'siliwangipost.com', '-2']
['979662', 'animeresimleri.com', '-2']
['979748', 'marquettetribune.org', '-2']
['979755', 'doterra-ticket.com.tw', '-2']
['979796', 'bashkompribor.ru', '-2']
['979828', 'futureleadership.org', '-2']
['979834', 'baycheat.com', '-2']
['979838', 'pelisfull.tv', '-2']
['979854', 'sajgtracker.com', '-2']
['979959', 'sztj56.com', '-2']
['979973', 'ofoghpardaaz.ir', '-2']
['979974', 'wshd.nl', '-2']
['980026', 'hiddenmysteries.com', '-2']
['980158', 'wangjingmin.cn', '-2']
['980213', 'dilektura.com', '-2']
['980390', 'motefaker1.ir', '-2']
['980400', 'chukotka.org', '-2']
['980515', 'jimshooter.com', '-2']
['980569', 'thelayders.com', '-2']
['980590', 'automiddleeast.com', '-2']
['980593', 'molinux.info', '-2']
['980615', 'secure-sys.com', '-2']
['980648', 'valtrexpillsprice.com', '-2']
['980821', 'straightgoods.ca', '-2']
['980826', 'tengyuandjp.com', '-2']
['980849', 'liheshi.com', '-2']
['980947', 'niveaco.ir', '-2']
['981129', 'euroresa.eu', '-2']
['981216', 'bw2019.lk', '-2']
['981282', '766766g.com', '-2']
['981293', 'zui5.com', '-2']
['981317', 'bendweekly.com', '-2']
['981353', 'kalzen.com', '-2']
['981361', 'longbridgeapp.com', '-2']
['981472', 'unboxing.reviews', '-2']
['981492', 'cheapncaasportsjerseysonline.com', '-2']
['981515', 'eseydisehir.com', '-2']
['981522', 'biquge99.cc', '-2']
['981530', 'reaulii.com', '-2']
['981559', 'cheapnbabasketballjerseyschina.com', '-2']
['981630', 'rogers-kueche.ch', '-2']
['981814', 'thegrocerydeliverycompany.co.uk', '-2']
['981860', 'tadalafilcheapestprices.com', '-2']
['981862', 'fslife.co.uk', '-2']
['982045', 'jasminebabyshop.com', '-2']
['982266', 'yhgd.com', '-2']
['982276', 'zmctc.com', '-2']
['982340', '1stfurosemidenow.com', '-2']
['982478', 'real-true.net', '-2']
['982496', 'vozradio.es', '-2']
['982531', 'speedyassignments.co.uk', '-2']
['982562', 'arslanlargrup.com', '-2']
['982638', 'buyforskolin.ooo', '-2']
['982648', 'lilhadi.com', '-2']
['982674', 'admecool.com', '-2']
['982702', 'schp.cn', '-2']
['982870', 'weiyudoors.com', '-2']
['982995', 'gzqwell.com', '-2']
['983020', 'hani2noluasm.com', '-2']
['983042', 'trimnation.org', '-2']
['983069', 'simplest-image-hosting.net', '-2']
['983088', 'samugliestdog.com', '-2']
['983099', 'sparklee.com', '-2']
['983111', 'luckw.cn', '-2']
['983131', 'gayrussia.ru', '-2']
['983152', 'akmess.com', '-2']
['983202', 'workshoplibrary.com', '-2']
['983252', 'xhams.cn', '-2']
['983264', 'sucaimiao.com', '-2']
['983344', 'picbear.co', '-2']
['983374', 'eeb.cn', '-2']
['983387', 'ahhnjj.net', '-2']
['983391', 'owner-vacation-rentals.com', '-2']
['983394', 'ideal-poushesh.ir', '-2']
['983422', 'alsancak.site', '-2']
['983532', 'alyisheng.com', '-2']
['983557', 'xinhuikang.net', '-2']
['983619', 'sextoonsdot.com', '-2']
['983622', 'ifehan.com', '-2']
['983634', 'res99.com', '-2']
['983644', '7081.com', '-2']
['983871', 'dishrebatecenter.com', '-2']
['983880', 'hopemedical.org', '-2']
['983936', 'officecomoffiice.com', '-2']
['983945', 'huskbuster.com', '-2']
['984008', 'sdyqjdgs.com', '-2']
['984069', '3975.com', '-2']
['984146', 'bdwvgj.net', '-2']
['984161', 'thexha.com', '-2']
['984281', 'pagewash.com', '-2']
['984428', 'yuzhangbin.com', '-2']
['984481', 'youngprofessionalfinances.com', '-2']
['984511', '7e-it.net', '-2']
['984529', 'trygames.com', '-2']
['984623', 'zzit.edu.cn', '-2']
['984746', 'vodahost9.com', '-2']
['984749', 'mygolfportal.com', '-2']
['984786', 'neptuneapi.com', '-2']
['984798', 'eps-ca.com', '-2']
['984817', 'afterlifeavatar.com', '-2']
['984864', 'antbase.org', '-2']
['984920', 'yardcharm.com', '-2']
['984921', 'nonexpertnetwork.com', '-2']
['984929', 'saunderslog.com', '-2']
['984937', 'artifact-jp.com', '-2']
['984991', 'freeperson.xyz', '-2']
['985131', 'mariesdressing.com', '-2']
['985194', 'archimed.center', '-2']
['985253', 'fightline.com', '-2']
['985265', 'superlogix.net', '-2']
['985337', 'ardoranatural.xyz', '-2']
['985365', 'minirl.xyz', '-2']
['985431', 'lamortepackaging.com', '-2']
['985433', 'yjz9.com', '-2']
['985447', 'menofjesus.org', '-2']
['985472', 'eum.hu', '-2']
['985476', 'thecruelmystery.us', '-2']
['985513', 'hcbuy.com', '-2']
['985523', '123movers.com', '-2']
['985556', 'itgi.org', '-2']
['985603', 'soxunwang.com', '-2']
['985685', 'genericbenicar.com', '-2']
['985717', '175la.com', '-2']
['985750', 'iceholidaystours.com', '-2']
['985783', 'cdsulo.com', '-2']
['985830', 'cialisgenmrx.com', '-2']
['985890', 'artikelendatabank.com', '-2']
['985964', 'lite-1x04778.com', '-2']
['985967', 'marranowear.com', '-2']
['986052', 'rentlakegeneva.com', '-2']
['986136', 'promptpai.com', '-2']
['986159', 'theglobalcitizen.net', '-2']
['986176', 'villaconmundial.net', '-2']
['986208', 'cosadirect.com', '-2']
['986235', 'umbriaonline.com', '-2']
['986361', 'tablerockvacationrentals.com', '-2']
['986370', 'abjerebshipping.com', '-2']
['986466', 'officecomms.com', '-2']
['986509', 'cryptobulls.exchange', '-2']
['986556', 'comerciord.com', '-2']
['986580', 'pdf-download.net', '-2']
['986598', 'skilltrace.net', '-2']
['986611', 'westonplasticsurgery.net', '-2']
['986625', 'cdncloud.org', '-2']
['986699', 'nasdr.com', '-2']
['986708', 'ut.uz', '-2']
['986716', 'yanbu7.com', '-2']
['986730', 'worldsharers.net', '-2']
['986759', 'winebloggersconference.org', '-2']
['986766', 'theofficialsites.com', '-2']
['986796', 'kastyles.co', '-2']
['986905', 'radware.us', '-2']
['986929', 'toromagazine.com', '-2']
['986975', 'rad-care.info', '-2']
['986996', 'goosewingfarm.com', '-2']
['987018', 'mikrotik-tr.com', '-2']
['987051', 'rivetzintl.com', '-2']
['987055', 'thedocisin.com', '-2']
['987097', '963.su', '-2']
['987135', 'sw028.com', '-2']
['987146', 'amplifiedshock.com', '-2']
['987154', 'msuperhost.com', '-2']
['987159', 'hayatistudio.com', '-2']
['987164', 'cheatcenter.net', '-2']
['987232', 'yemensoft.net', '-2']
['987372', 'universitytakaful.org', '-2']
['987382', 'searchomics.com', '-2']
['987398', 'publicroute.co.in', '-2']
['987410', 'cialisrydfgj.com', '-2']
['987478', 'coachinc.com', '-2']
['987527', 'swissotel-osaka.co.jp', '-2']
['987548', 'riverguru.net', '-2']
['987717', 'ventolin-abc.com', '-2']
['987724', 'crorp.com', '-2']
['987734', 'boehl.biz', '-2']
['987858', 'csust.cn', '-2']
['987903', 'teton-partners.com', '-2']
['987914', 'tommys-hilfiger.com', '-2']
['987929', 'effectivechildtherapy.org', '-2']
['987938', 'cut.cc', '-2']
['987951', 'shzyfl.cn', '-2']
['987962', 'kpagn.net', '-2']
['987974', 'docuchina.cn', '-2']
['988041', 'empiretheatres.com', '-2']
['988054', 'imagechicken.com', '-2']
['988120', 'touchmyapps.com', '-2']
['988171', 'doxamovement.com', '-2']
['988336', 'viagragenericghna.com', '-2']
['988483', 'om.hu', '-2']
['988562', 'midiams.com', '-2']
['988575', 'wenchengxuexiao.com', '-2']
['988602', 'munibuy.net', '-2']
['988617', 'hatboro-horsham.org', '-2']
['988625', 'wcchapel.org', '-2']
['988662', 'pavilionlounge.com', '-2']
['988686', 'ilikemall.com', '-2']
['988716', 'e-medicalchart.net', '-2']
['988719', 'conferencevenues.co.uk', '-2']
['988745', 'supremeclothingshop.us', '-2']
['988829', 'frx.com.bd', '-2']
['988955', 'saw2.com', '-2']
['988968', '6mh8.com', '-2']
['989140', 'gsfn.us', '-2']
['989153', 'hackscheats.us', '-2']
['989191', 'forsageprofits.live', '-2']
['989247', 'laotang2016.top', '-2']
['989338', 'titangold.com', '-2']
['989345', 'wreckamovie.com', '-2']
['989425', 'lstek.cn', '-2']
['989427', 'unika.com.cn', '-2']
['989461', 'sangpied.com', '-2']
['989680', 'xbdpq.com', '-2']
['989701', 'ski-injury.com', '-2']
['989767', 'webdesigners.kr', '-2']
['989823', 'xuehelp.net', '-2']
['989842', 'viagrasaleznp.com', '-2']
['989919', 'dgxiangguan.com', '-2']
['989922', 'healthandsafetyatwork.com', '-2']
['990014', 'shopvxq.com', '-2']
['990028', 'pcuf.fi', '-2']
['990065', 'flatheadnewsgroup.com', '-2']
['990216', 'xjhouse.cn', '-2']
['990242', 'nshoneys.com', '-2']
['990287', 'free-energy.ws', '-2']
['990304', 'frenchiphone.com', '-2']
['990458', 'handi-craft.ir', '-2']
['990477', '91xiazai.com', '-2']
['990717', 'rts-austria.com', '-2']
['990770', 'urlii.me', '-2']
['990824', 'e-fotografija.com', '-2']
['990885', 'skynetworks.co.in', '-2']
['990934', 'thisisinfamous.com', '-2']
['990963', 'boxoh.com', '-2']
['991004', 'placeresw.com', '-2']
['991032', 'ekarjala.fi', '-2']
['991143', 'pickeringchatto.com', '-2']
['991223', 'zhe365.net', '-2']
['991266', 'orhideya.com.ua', '-2']
['991301', 'saita.net', '-2']
['991375', 'yibo.com', '-2']
['991377', 'healthliine.com', '-2']
['991417', 'tartine.menu', '-2']
['991557', 'mobilna-obrobka-skrawaniem.pl', '-2']
['991599', 'adbureau.net', '-2']
['991690', 'noosa-artist.com', '-2']
['991691', 'easyknown.com', '-2']
['991719', 'zdnlh.com', '-2']
['991833', 'phoenix-divers.com', '-2']
['991982', 'oldhospitals.com', '-2']
['992075', 'ghasedaksefid.com', '-2']
['992129', 'zgcjq.cn', '-2']
['992148', 'factbrowser.com', '-2']
['992158', 'jualsofabandung.com', '-2']
['992211', 'pacificstatetest.tk', '-2']
['992255', 'ilisys.com.au', '-2']
['992259', 'framesbypeora.in', '-2']
['992275', 'autodg.com', '-2']
['992300', 'vseodiabete.ru', '-2']
['992384', 'azoogleads.com', '-2']
['992391', 'szyimu.cn', '-2']
['992398', 'bestoptionvip.com', '-2']
['992619', 'r2bux.com', '-2']
['992660', 'bloqfa.ir', '-2']
['992662', 'ocforum.pl', '-2']
['992706', 'gtcltdnz.com', '-2']
['992791', 'musicheng.com', '-2']
['992871', 'samui-fightclub.com', '-2']
['992904', 'yourbdsmart.com', '-2']
['992951', 'mychurch.org', '-2']
['992956', 'muxlim.com', '-2']
['993015', 'whitelabelcleanse.com', '-2']
['993117', 'qfood.com.ua', '-2']
['993218', 'digitizedmarketing.com', '-2']
['993268', 'carnetdemode.com', '-2']
['993326', 'sadmardelplata.ar', '-2']
['993354', 'lakse-elver.no', '-2']
['993490', 'rainbowcitruswmc2.click', '-2']
['993505', 'oneshare.com', '-2']
['993593', 'socceraid.org.uk', '-2']
['993680', 'insflug.org', '-2']
['993713', 'picuu.com', '-2']
['993719', 'rhinos-irf.org', '-2']
['993730', 'agorcafe.com', '-2']
['993856', 'buzzpep.com', '-2']
['993991', 'golfrangoias.com.br', '-2']
